id,x,y
IMG4980_5,17.01932192,-64.91728035
IMG4981_3,72.41932192,-13.91728035
IMG4982_5,-23.48067808,15.98271965
IMG4983_2,34.31932192,-23.01728035
IMG4985_4,-75.98067808,40.68271965
IMG4986_3,50.51932192,5.68271965
IMG4987_3,-58.78067808,34.68271965
IMG4988_2,-1.280678082,38.08271965
IMG4989_4,-72.48067808,35.78271965
IMG4990_2,-60.78067808,69.28271965
IMG4991_4,-111.3806781,87.98271965
IMG4992_5,40.41932192,-21.01728035
IMG4993_1,54.51932192,-69.01728035
IMG4995_2,43.81932192,-65.21728035
IMG4996_5,-113.6806781,113.2827196
IMG4997_3,10.41932192,24.38271965
IMG4998_2,56.71932192,-14.61728035
IMG4999_1,-68.48067808,26.68271965
IMG5000_5,-31.28067808,38.98271965
IMG5001_1,42.71932192,-54.21728035
IMG5002_3,40.41932192,-21.01728035
IMG5003_5,16.61932192,-37.11728035
IMG5004_4,44.11932192,7.48271965
IMG5005_5,-94.68067808,136.7827196
IMG5006_3,52.41932192,-14.41728035
IMG5007_5,-31.48067808,35.08271965
IMG5008_3,-7.780678082,28.58271965
IMG5009_3,19.01932192,-76.41728035
IMG5010_1,51.31932192,-0.81728035
IMG5011_2,-147.9806781,102.0827196
IMG5012_2,-0.880678081,-71.01728035
IMG5013_4,-40.78067808,63.08271965
IMG5014_2,42.41932192,4.08271965
IMG5015_4,14.11932192,25.78271965
IMG5016_3,24.61932192,-76.41728035
IMG5017_3,17.01932192,-64.91728035
IMG5018_3,43.61932192,-53.11728035
IMG5019_2,12.51932192,-61.71728035
IMG5020_3,72.41932192,-13.91728035
IMG5021_1,58.01932192,-63.11728035
IMG5023_4,6.719321918,21.28271965
IMG5024_5,42.41932192,-12.71728035
IMG5025_5,13.81932192,-75.51728035
IMG5026_5,41.51932192,-20.51728035
IMG5027_5,48.81932192,10.38271965
IMG5028_5,43.81932192,-1.01728035
IMG5029_1,66.81932192,-24.81728035
IMG5030_2,24.71932192,-78.61728035
IMG5031_3,53.01932192,3.78271965
IMG5032_2,-54.68067808,49.68271965
IMG5033_2,-10.48067808,27.78271965
IMG5034_5,41.31932192,9.68271965
IMG5036_3,14.81932192,32.78271965
IMG5037_5,59.31932192,-62.81728035
IMG5038_1,14.51932192,-57.41728035
IMG5039_3,-145.7806781,105.9827196
IMG5040_3,38.01932192,2.98271965
IMG5041_1,-61.38067808,34.68271965
IMG5042_2,59.01932192,-17.91728035
IMG5043_1,89.21932192,-35.11728035
IMG5044_1,6.019321918,22.08271965
IMG5045_4,34.31932192,-23.01728035
IMG5046_1,-5.680678082,28.38271965
IMG5047_3,35.11932192,5.88271965
IMG5048_2,43.51932192,6.58271965
IMG5049_2,46.81932192,-53.01728035
IMG5050_1,34.51932192,6.282719649
IMG5051_5,55.41932192,-48.31728035
IMG5052_4,45.51932192,-22.71728035
IMG5053_3,17.81932192,-59.01728035
IMG5054_2,51.91932192,3.68271965
IMG5055_4,42.41932192,4.08271965
IMG5056_4,44.21932192,-20.51728035
IMG5057_4,31.21932192,2.98271965
IMG5058_4,67.61932192,-26.31728035
IMG5059_1,4.519321918,-70.71728035
IMG5061_1,-54.68067808,49.68271965
IMG5062_2,-115.1806781,85.68271965
IMG5063_3,8.819321918,-68.51728035
IMG5064_3,56.51932192,-69.91728035
IMG5065_3,-2.180678082,-69.91728035
IMG5066_4,42.41932192,-12.71728035
IMG5067_4,-98.88067808,138.7827196
IMG5068_3,17.51932192,-4.417280351
IMG5069_4,32.11932192,-26.01728035
IMG5070_3,50.41932192,-48.71728035
IMG5071_2,31.81932192,4.78271965
IMG5072_4,45.11932192,-11.21728035
IMG5073_5,5.819321919,39.08271965
IMG5074_4,14.41932192,31.58271965
IMG5075_3,-121.6806781,38.68271965
IMG5076_2,13.81932192,-75.51728035
IMG5077_3,38.01932192,2.98271965
IMG5078_2,46.81932192,-50.11728035
IMG5079_5,86.71932192,-24.31728035
IMG5080_5,-95.08067808,50.98271965
IMG5081_5,56.71932192,-13.31728035
IMG5082_3,-31.48067808,39.58271965
IMG5083_1,44.91932192,11.88271965
IMG5084_3,59.51932192,-59.11728035
IMG5085_2,-52.38067808,2.98271965
IMG5086_1,3.019321919,25.58271965
IMG5087_5,46.01932192,-17.71728035
IMG5088_1,-5.380678081,28.98271965
IMG5089_1,17.01932192,-64.91728035
IMG5090_1,-111.3806781,87.98271965
IMG5091_4,42.71932192,-54.21728035
IMG5092_2,38.01932192,2.98271965
IMG5093_5,13.41932192,-71.11728035
IMG5094_4,-117.3806781,57.38271965
IMG5095_4,40.81932192,8.38271965
IMG5096_4,11.81932192,-64.21728035
IMG5097_1,50.41932192,-48.71728035
IMG5098_1,54.91932192,-5.11728035
IMG5099_5,19.01932192,-76.41728035
IMG5100_5,-72.48067808,35.78271965
IMG5101_5,42.01932192,-58.81728035
IMG5102_3,15.91932192,-61.51728035
IMG5104_5,64.91932192,-64.51728035
IMG5105_5,-135.0806781,90.18271965
IMG5106_1,-163.7806781,78.38271965
IMG5107_5,-69.98067808,25.78271965
IMG5108_5,38.01932192,2.98271965
IMG5109_3,22.01932192,-71.71728035
IMG5110_3,66.11932192,-41.51728035
IMG5111_2,15.81932192,31.98271965
IMG5112_5,59.01932192,-17.91728035
IMG5113_4,11.21932192,-57.31728035
IMG5114_1,8.819321918,-68.51728035
IMG5116_3,36.91932192,4.18271965
IMG5117_4,3.419321918,-69.11728035
IMG5118_1,7.419321918,19.98271965
IMG5119_1,-89.88067808,131.8827196
IMG5120_4,37.01932192,-15.81728035
IMG5121_4,-7.780678082,-20.01728035
IMG5122_5,3.719321919,24.68271965
IMG5123_2,15.81932192,31.98271965
IMG5124_3,66.51932192,-44.01728035
IMG5125_2,-109.0806781,85.28271965
IMG5126_3,-32.38067808,56.48271965
IMG5127_2,45.01932192,7.48271965
IMG5128_2,14.81932192,32.78271965
IMG5129_5,19.01932192,-76.41728035
IMG5130_5,10.91932192,37.38271965
IMG5131_3,17.51932192,-4.417280351
IMG5132_4,12.21932192,37.08271965
IMG5133_2,-2.180678082,-69.91728035
IMG5134_2,17.01932192,-64.91728035
IMG5135_5,14.81932192,32.78271965
IMG5136_5,23.01932192,-76.41728035
IMG5137_1,-106.3806781,31.98271965
IMG5138_4,54.01932192,-48.71728035
IMG5139_1,36.21932192,-27.41728035
IMG5140_5,45.11932192,-11.21728035
IMG5141_2,47.51932192,-52.71728035
IMG5142_2,73.31932192,-33.01728035
IMG5143_5,15.01932192,-69.61728035
IMG5144_4,34.01932192,3.88271965
IMG5145_3,-55.08067808,25.28271965
IMG5146_3,-9.680678082,38.38271965
IMG5147_1,63.81932192,-27.51728035
IMG5148_2,14.21932192,30.88271965
IMG5149_3,27.21932192,-4.01728035
IMG5150_1,14.71932192,25.48271965
IMG5151_1,64.41932192,-65.91728035
IMG5152_3,29.81932192,3.08271965
IMG5153_3,45.01932192,-17.01728035
IMG5154_5,0.019321918,35.28271965
IMG5155_1,27.21932192,-4.01728035
IMG5156_3,12.71932192,-43.01728035
IMG5157_5,14.81932192,32.78271965
IMG5158_1,2.519321919,-61.11728035
IMG5159_4,-43.88067808,41.88271965
IMG5160_5,10.31932192,34.38271965
IMG5161_4,64.71932192,-50.41728035
IMG5162_3,-2.480678081,-71.91728035
IMG5163_4,46.41932192,-65.21728035
IMG5165_1,-1.080678082,33.88271965
IMG5166_1,4.219321919,35.98271965
IMG5167_5,0.819321919,-73.31728035
IMG5168_3,-10.68067808,32.88271965
IMG5169_2,0.819321919,-73.31728035
IMG5170_5,17.01932192,-64.91728035
IMG5171_3,30.31932192,-73.01728035
IMG5172_4,-3.680678081,22.78271965
IMG5173_3,4.219321919,24.08271965
IMG5174_5,51.81932192,-66.71728035
IMG5176_3,-60.78067808,69.28271965
IMG5177_1,14.11932192,-44.81728035
IMG5178_3,12.21932192,37.08271965
IMG5179_1,41.01932192,7.88271965
IMG5180_4,-117.6806781,45.78271965
IMG5181_2,-1.280678082,38.08271965
IMG5182_1,17.01932192,-64.91728035
IMG5183_1,-10.48067808,27.78271965
IMG5184_1,63.61932192,-63.61728035
IMG5185_3,15.61932192,28.78271965
IMG5186_5,-111.8806781,120.0827196
IMG5187_2,-103.2806781,56.78271965
IMG5188_2,38.01932192,2.98271965
IMG5189_3,48.21932192,-5.51728035
IMG5190_3,51.01932192,-8.01728035
IMG5191_4,43.01932192,12.18271965
IMG5192_3,-2.280678082,25.08271965
IMG5193_5,17.01932192,-64.91728035
IMG5194_1,-18.58067808,-12.91728035
IMG5195_5,-7.180678081,-15.91728035
IMG5196_5,-16.48067808,14.38271965
IMG5197_3,55.81932192,-46.61728035
IMG5198_2,-156.2806781,7.382719649
IMG5199_5,82.21932192,-19.21728035
IMG5200_2,62.31932192,-22.01728035
IMG5201_5,8.819321918,-68.51728035
IMG5202_5,39.81932192,4.18271965
IMG5203_5,55.91932192,-70.71728035
IMG5204_2,48.81932192,-62.21728035
IMG5205_3,-5.380678081,-57.31728035
IMG5206_2,11.71932192,33.58271965
IMG5207_1,26.41932192,-3.41728035
IMG5208_3,41.91932192,-65.81728035
IMG5209_4,48.21932192,-5.51728035
IMG5210_1,11.71932192,35.48271965
IMG5211_1,-79.28067808,146.4827197
IMG5212_2,38.01932192,2.98271965
IMG5213_5,50.31932192,-17.11728035
IMG5214_4,17.01932192,-64.91728035
IMG5215_1,-91.18067808,21.88271965
IMG5216_4,17.01932192,-64.91728035
IMG5217_1,10.31932192,36.28271965
IMG5218_4,27.31932192,-16.51728035
IMG5219_5,86.71932192,-24.31728035
IMG5220_3,45.61932192,-0.71728035
IMG5221_4,36.91932192,4.18271965
IMG5222_3,7.119321918,20.68271965
IMG5223_5,59.31932192,-62.81728035
IMG5224_5,17.01932192,-64.91728035
IMG5225_2,0.419321918,33.78271965
IMG5226_4,-99.58067808,94.98271965
IMG5227_3,58.51932192,-56.61728035
IMG5228_1,55.81932192,-46.61728035
IMG5229_1,44.21932192,5.982719649
IMG5230_1,-136.5806781,38.38271965
IMG5231_3,-42.28067808,46.68271965
IMG5233_2,-3.180678081,-70.51728035
IMG5234_3,17.01932192,-64.91728035
IMG5235_4,31.81932192,4.78271965
IMG5236_4,33.51932192,-22.01728035
IMG5237_1,52.71932192,2.78271965
IMG5238_2,67.21932192,-29.01728035
IMG5239_3,13.81932192,-75.51728035
IMG5240_4,60.71932192,-65.91728035
IMG5241_5,-65.28067808,42.08271965
IMG5243_3,54.01932192,-48.71728035
IMG5244_3,3.019321919,25.58271965
IMG5246_4,44.51932192,-22.71728035
IMG5247_3,2.519321919,-61.11728035
IMG5248_3,67.41932192,-50.61728035
IMG5249_2,43.41932192,-52.21728035
IMG5250_1,7.019321919,42.38271965
IMG5251_3,8.819321918,-23.61728035
IMG5252_5,-2.280678082,25.08271965
IMG5253_5,3.719321919,24.68271965
IMG5254_5,43.31932192,-19.51728035
IMG5255_5,-2.780678082,34.18271965
IMG5256_2,76.81932192,-39.71728035
IMG5257_1,20.21932192,-65.71728035
IMG5258_2,3.419321918,-69.11728035
IMG5259_1,55.51932192,-47.51728035
IMG5260_4,-68.38067808,45.98271965
IMG5261_1,-0.780678081,-21.31728035
IMG5262_2,19.41932192,26.78271965
IMG5263_2,17.81932192,-59.01728035
IMG5264_4,-65.08067808,32.38271965
IMG5265_2,49.51932192,-83.31728035
IMG5266_5,41.51932192,-20.51728035
IMG5267_1,-95.48067808,107.9827196
IMG5268_4,-42.28067808,46.68271965
IMG5269_3,50.51932192,0.48271965
IMG5270_5,-69.98067808,25.78271965
IMG5271_4,51.91932192,3.68271965
IMG5272_1,-11.78067808,27.48271965
IMG5273_3,-8.480678082,-22.91728035
IMG5274_2,15.31932192,31.78271965
IMG5275_4,-7.780678082,24.58271965
IMG5276_2,15.61932192,-68.01728035
IMG5277_3,43.81932192,-65.21728035
IMG5279_5,28.41932192,-60.91728035
IMG5280_1,17.01932192,-64.91728035
IMG5281_1,9.519321918,23.88271965
IMG5282_1,43.81932192,-1.01728035
IMG5283_5,40.31932192,7.48271965
IMG5284_3,81.11932192,-26.51728035
IMG5285_1,66.91932192,-28.21728035
IMG5286_3,49.71932192,-16.11728035
IMG5287_3,38.11932192,-27.21728035
IMG5288_5,60.01932192,-67.01728035
IMG5289_2,43.51932192,12.48271965
IMG5290_2,40.31932192,7.48271965
IMG5291_2,25.41932192,-8.01728035
IMG5292_5,-54.98067808,20.78271965
IMG5293_3,42.51932192,10.88271965
IMG5294_1,44.41932192,10.18271965
IMG5295_5,38.61932192,2.28271965
IMG5296_2,-102.8806781,108.6827196
IMG5297_5,17.01932192,-64.91728035
IMG5298_5,-0.880678081,-71.01728035
IMG5299_4,47.31932192,-20.21728035
IMG5300_2,37.51932192,-26.81728035
IMG5301_4,8.919321918,35.08271965
IMG5302_3,-99.88067808,35.08271965
IMG5303_5,-10.48067808,34.38271965
IMG5304_4,-113.9806781,96.58271965
IMG5305_5,59.31932192,-62.81728035
IMG5306_3,46.11932192,5.18271965
IMG5307_5,37.41932192,-91.31728035
IMG5309_2,13.61932192,26.18271965
IMG5311_3,43.81932192,-65.21728035
IMG5312_4,15.91932192,-61.51728035
IMG5313_4,59.01932192,-17.91728035
IMG5314_5,52.31932192,-47.51728035
IMG5315_2,43.71932192,-52.31728035
IMG5316_1,-118.1806781,97.98271965
IMG5317_1,51.31932192,-24.61728035
IMG5318_3,55.41932192,-48.31728035
IMG5319_1,28.61932192,-2.81728035
IMG5320_2,47.11932192,9.88271965
IMG5321_2,64.61932192,-62.41728035
IMG5322_4,60.41932192,-55.11728035
IMG5323_3,38.01932192,2.98271965
IMG5324_5,36.21932192,-27.41728035
IMG5325_4,22.71932192,-74.01728035
IMG5326_5,-32.98067808,41.28271965
IMG5327_3,23.11932192,-73.01728035
IMG5328_1,-106.3806781,31.98271965
IMG5329_1,-1.280678082,38.08271965
IMG5330_3,54.81932192,-18.01728035
IMG5331_1,-62.98067808,30.08271965
IMG5332_1,8.819321918,41.58271965
IMG5333_2,51.81932192,-66.71728035
IMG5334_3,5.219321919,-64.81728035
IMG5335_2,5.519321918,-63.71728035
IMG5336_5,3.419321918,-69.11728035
IMG5337_1,41.41932192,6.48271965
IMG5338_4,59.01932192,-65.01728035
IMG5339_1,-9.380678081,3.58271965
IMG5340_2,-90.08067808,19.38271965
IMG5341_4,38.61932192,2.28271965
IMG5342_2,-171.1806781,73.78271965
IMG5345_2,45.11932192,-18.21728035
IMG5346_1,19.01932192,-73.71728035
IMG5347_5,-132.3806781,111.0827196
IMG5349_3,14.41932192,27.88271965
IMG5350_1,6.619321918,38.38271965
IMG5351_3,8.819321918,-23.61728035
IMG5352_5,-65.28067808,42.08271965
IMG5353_1,45.11932192,-11.21728035
IMG5354_4,-2.080678081,-68.11728035
IMG5355_5,32.21932192,-74.21728035
IMG5356_3,22.11932192,-70.61728035
IMG5357_2,17.01932192,-64.91728035
IMG5358_5,17.01932192,-64.91728035
IMG5359_5,38.21932192,3.98271965
IMG5360_5,10.11932192,17.08271965
IMG5361_1,-2.680678081,-67.31728035
IMG5362_2,32.71932192,2.48271965
IMG5363_1,-38.28067808,25.18271965
IMG5364_1,38.01932192,2.98271965
IMG5365_4,-8.980678082,0.28271965
IMG5366_4,12.71932192,-70.21728035
IMG5367_4,-10.08067808,-9.01728035
IMG5368_2,13.41932192,-71.11728035
IMG5369_2,-5.380678081,-57.31728035
IMG5370_2,63.21932192,-61.01728035
IMG5371_2,43.81932192,-65.21728035
IMG5372_5,17.01932192,-64.91728035
IMG5373_4,-60.78067808,69.28271965
IMG5374_4,16.61932192,-37.11728035
IMG5375_4,50.21932192,-18.51728035
IMG5376_2,83.61932192,-31.81728035
IMG5377_4,15.61932192,-68.01728035
IMG5378_1,47.41932192,-53.71728035
IMG5379_5,-54.68067808,49.68271965
IMG5380_1,26.91932192,-78.61728035
IMG5381_3,46.91932192,-69.41728035
IMG5382_2,58.01932192,-63.11728035
IMG5383_1,-54.78067808,34.58271965
IMG5384_4,28.61932192,-70.01728035
IMG5385_2,-3.680678081,35.18271965
IMG5386_2,53.41932192,-11.01728035
IMG5387_2,26.11932192,-77.51728035
IMG5388_3,77.31932192,-40.61728035
IMG5389_2,2.119321918,-66.91728035
IMG5390_4,-158.6806781,22.68271965
IMG5391_4,-83.58067808,120.0827196
IMG5392_1,60.41932192,-55.11728035
IMG5393_2,39.41932192,6.48271965
IMG5394_3,10.11932192,17.08271965
IMG5395_1,53.01932192,3.78271965
IMG5396_2,-4.080678082,25.18271965
IMG5397_3,-1.680678082,-53.01728035
IMG5398_4,34.51932192,6.282719649
IMG5399_4,-3.680678081,35.18271965
IMG5400_3,27.91932192,-78.01728035
IMG5401_5,66.51932192,-44.01728035
IMG5402_5,76.81932192,-39.71728035
IMG5403_1,13.51932192,29.38271965
IMG5404_4,-129.4806781,39.88271965
IMG5405_5,18.51932192,24.78271965
IMG5406_2,-45.58067808,52.28271965
IMG5407_2,19.01932192,5.58271965
IMG5408_2,-5.680678082,24.98271965
IMG5409_2,-132.3806781,111.0827196
IMG5410_1,59.31932192,-62.81728035
IMG5411_4,17.01932192,-39.01728035
IMG5412_4,87.31932192,-26.71728035
IMG5413_4,6.419321919,37.48271965
IMG5414_2,82.21932192,-19.21728035
IMG5415_4,52.71932192,-1.21728035
IMG5416_5,-2.380678082,-61.71728035
IMG5417_3,-54.68067808,49.68271965
IMG5418_4,51.71932192,-13.91728035
IMG5419_4,-5.080678082,25.88271965
IMG5420_1,33.81932192,-23.31728035
IMG5421_4,-10.48067808,27.78271965
IMG5422_1,58.71932192,-12.61728035
IMG5423_3,34.31932192,-27.71728035
IMG5424_4,31.61932192,-73.61728035
IMG5425_4,55.21932192,-47.01728035
IMG5426_5,-56.68067808,4.98271965
IMG5427_1,43.51932192,0.58271965
IMG5428_2,16.11932192,23.98271965
IMG5429_3,38.41932192,8.28271965
IMG5430_3,6.419321919,22.18271965
IMG5431_3,-10.68067808,32.88271965
IMG5432_1,59.31932192,-62.81728035
IMG5433_4,-14.68067808,0.98271965
IMG5435_1,39.41932192,6.48271965
IMG5436_3,-45.58067808,52.28271965
IMG5437_3,38.41932192,8.28271965
IMG5438_3,55.71932192,-63.61728035
IMG5439_2,47.71932192,-15.41728035
IMG5440_1,14.81932192,32.78271965
IMG5441_2,17.01932192,-64.91728035
IMG5442_1,63.41932192,-57.31728035
IMG5443_3,62.21932192,-27.11728035
IMG5444_3,56.01932192,-11.71728035
IMG5445_4,36.21932192,-27.41728035
IMG5446_1,62.21932192,-56.11728035
IMG5447_3,20.21932192,-65.71728035
IMG5448_5,-95.08067808,50.98271965
IMG5449_1,69.01932192,-34.71728035
IMG5450_5,47.71932192,-15.41728035
IMG5451_3,0.419321918,33.78271965
IMG5452_3,71.41932192,-29.11728035
IMG5453_1,46.31932192,13.28271965
IMG5454_4,-1.580678082,37.28271965
IMG5455_3,50.21932192,-18.51728035
IMG5456_3,10.01932192,-65.21728035
IMG5457_3,32.31932192,2.98271965
IMG5458_5,-134.6806781,78.48271965
IMG5459_5,-95.18067808,26.78271965
IMG5460_4,42.51932192,-12.01728035
IMG5461_4,28.61932192,-70.01728035
IMG5462_4,64.41932192,-65.91728035
IMG5463_2,8.819321918,-68.51728035
IMG5464_3,-127.9806781,110.8827196
IMG5465_2,13.41932192,-71.11728035
IMG5466_2,59.31932192,-62.81728035
IMG5467_2,24.01932192,3.38271965
IMG5468_1,8.819321918,-68.51728035
IMG5469_2,15.11932192,25.88271965
IMG5470_3,10.11932192,17.08271965
IMG5471_2,4.519321918,-70.71728035
IMG5472_4,-115.6806781,46.88271965
IMG5473_1,48.61932192,-6.117280351
IMG5474_1,45.31932192,-18.81728035
IMG5475_5,15.81932192,30.98271965
IMG5476_2,48.11932192,-20.31728035
IMG5477_5,0.419321918,33.78271965
IMG5478_4,-137.8806781,104.6827196
IMG5479_5,17.01932192,-64.91728035
IMG5480_4,15.21932192,32.38271965
IMG5481_2,46.31932192,-53.81728035
IMG5482_1,-82.18067808,103.9827197
IMG5483_2,56.71932192,-16.91728035
IMG5484_4,65.61932192,-59.21728035
IMG5485_3,74.11932192,-25.61728035
IMG5486_2,38.41932192,8.28271965
IMG4301_3,47.31932192,4.08271965
IMG4304_5,39.81932192,4.18271965
IMG4317_2,-2.080678081,-71.81728035
IMG4368_2,-55.48067808,62.28271965
IMG4386_3,70.31932192,-50.11728035
IMG4398_3,9.319321919,-57.41728035
IMG4403_4,36.91932192,4.18271965
IMG4418_5,-127.8806781,100.0827196
IMG4532_4,14.21932192,30.88271965
IMG4647_4,-55.48067808,62.28271965
IMG4698_4,-55.48067808,62.28271965
IMG4744_4,51.81932192,-9.41728035
IMG4805_5,10.11932192,17.08271965
IMG4806_1,46.31932192,13.28271965
IMG4824_1,-9.280678081,28.78271965
IMG4827_2,18.81932192,20.58271965
IMG4874_3,66.51932192,-44.01728035
IMG4881_4,11.11932192,-62.81728035
IMG4946_5,-156.2806781,7.382719649
IMG4951_1,14.71932192,-62.31728035
IMG4953_3,-9.280678081,28.78271965
IMG4984_2,55.71932192,-45.21728035
IMG4994_5,-75.98067808,40.68271965
IMG5022_5,56.81932192,-10.21728035
IMG5035_3,35.71932192,6.88271965
IMG5060_3,70.81932192,-28.41728035
IMG5103_4,17.01932192,-64.91728035
IMG5115_1,-55.48067808,62.28271965
IMG5164_1,-55.48067808,62.28271965
IMG5175_2,-9.380678081,27.88271965
IMG5232_2,15.91932192,-74.41728035
IMG5242_4,36.31932192,4.78271965
IMG5245_1,-0.780678081,-62.91728035
IMG5278_5,38.61932192,2.28271965
IMG5308_2,50.41932192,-48.71728035
IMG5310_2,-55.48067808,62.28271965
IMG5343_2,28.61932192,-2.81728035
IMG5344_5,50.41932192,-48.71728035
IMG5348_4,10.41932192,-59.11728035
IMG5434_1,50.41932192,-48.71728035
